month,employee_name,user_id,email,role,supervisor
5/1/17,Rudyard Talon Hickman,RTH0015,Rudyard.Talon.Hickman@dtaa.com,Director,Janna Aretha Woodward
5/1/17,Oscar Camden Graham,OCG0047,Oscar.Camden.Graham@dtaa.com,Scientist,Jena Vanna White
5/1/17,MacKenzie Yael Beasley,MYB0285,MacKenzie.Yael.Beasley@dtaa.com,ProductionLineWorker,Nadine Anjolie Gregory
5/1/17,Uta Adele Powers,UAP0214,Uta.Adele.Powers@dtaa.com,ITAdmin,Jaquelyn Yoshi Mckinney
5/1/17,Hedwig Angelica Jacobs,HAJ0975,Hedwig.Angelica.Jacobs@dtaa.com,MechanicalEngineer,Ann Hannah Dickerson
5/1/17,Robert Leonard Hernandez,RLH0287,Robert.Leonard.Hernandez@dtaa.com,ProductionLineWorker,Nadine Anjolie Gregory
5/1/17,Julie Cecilia Arnold,JCA0841,Julie.Cecilia.Arnold@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Griffin Ishmael Moore,GIM1000,Griffin.Ishmael.Moore@dtaa.com,PurchasingClerk,Lana Uma Alexander
5/1/17,Noelani Rebekah Farmer,NRF0610,Noelani.Rebekah.Farmer@dtaa.com,Technician,Amethyst Suki Norris
5/1/17,Kiona Alyssa Gilmore,KAG0412,Kiona.Alyssa.Gilmore@dtaa.com,MechanicalEngineer,Edan Quinn Randolph
5/1/17,Ira Rooney Franklin,IRF0104,Ira.Rooney.Franklin@dtaa.com,ElectricalEngineer,Melissa Ruby Knight
5/1/17,Ahmed Merrill Rodgers,AMR0208,Ahmed.Merrill.Rodgers@dtaa.com,SecurityGuard,Edward Benjamin Buck
5/1/17,Miranda Natalie Tate,MNT0552,Miranda.Natalie.Tate@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Moses Quincy Finch,MQF0815,Moses.Quincy.Finch@dtaa.com,ProductionLineWorker,Hector Davis Ellison
5/1/17,Rhoda Pamela Mcleod,RPM0498,Rhoda.Pamela.Mcleod@dtaa.com,Technician,William Vernon Booth
5/1/17,Bruno Jakeem England,BJE0520,Bruno.Jakeem.England@dtaa.com,Physicist,Yeo Xyla Garner
5/1/17,Rose Shay Bishop,RSB0102,Rose.Shay.Bishop@dtaa.com,TestEngineer,Melissa Ruby Knight
5/1/17,Mercedes Stephanie Calderon,MSC0284,Mercedes.Stephanie.Calderon@dtaa.com,ProductionLineWorker,Nadine Anjolie Gregory
5/1/17,Kenyon Salvador May,KSM0561,Kenyon.Salvador.May@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Alyssa Kimberly Pratt,AKP0783,Alyssa.Kimberly.Pratt@dtaa.com,SoftwareEngineer,India Karina Todd
5/1/17,Suki Linda Odom,SLO0231,Suki.Linda.Odom@dtaa.com,ComputerProgrammer,Carl Scott Hooper
5/1/17,Andrew Tobias Briggs,ATB0235,Andrew.Tobias.Briggs@dtaa.com,MechanicalEngineer,Benjamin Gannon Rodriquez
5/1/17,Sloane John Peters,SJP0744,Sloane.John.Peters@dtaa.com,Technician,Porter Hop Livingston
5/1/17,Kitra Jenette Patel,KJP0844,Kitra.Jenette.Patel@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Maggy Aspen Pitts,MAP0557,Maggy.Aspen.Pitts@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Tanisha Chelsea Preston,TCP0378,Tanisha.Chelsea.Preston@dtaa.com,SystemsEngineer,Grady Calvin Morin
5/1/17,Roth Malcolm Yang,RMY0747,Roth.Malcolm.Yang@dtaa.com,Technician,Porter Hop Livingston
5/1/17,Natalie Quyn Wilkins,NQW0750,Natalie.Quyn.Wilkins@dtaa.com,Technician,Porter Hop Livingston
5/1/17,Destiny Kelsie Fletcher,DKF0483,Destiny.Kelsie.Fletcher@dtaa.com,Technician,William Vernon Booth
5/1/17,Silas Hop Walker,SHW0128,Silas.Hop.Walker@dtaa.com,ProductionLineWorker,Nadine Anjolie Gregory
5/1/17,Armando James Ortega,AJO0389,Armando.James.Ortega@dtaa.com,ElectricalEngineer,Grady Calvin Morin
5/1/17,Nicole Quincy Townsend,NQT0979,Nicole.Quincy.Townsend@dtaa.com,Statistician,Suki Ginger Estes
5/1/17,Taylor Hedley Yates,THY0079,Taylor.Hedley.Yates@dtaa.com,ElectricalEngineer,Jolene Martha Blake
5/1/17,Chantale Brenda Boone,CBB0609,Chantale.Brenda.Boone@dtaa.com,Technician,Amethyst Suki Norris
5/1/17,Roth Laith Pena,RLP0021,Roth.Laith.Pena@dtaa.com,AdministrativeAssistant,Ryder Ivan Bowers
5/1/17,Trevor Armand Greene,TAG0114,Trevor.Armand.Greene@dtaa.com,IndustrialEngineer,Desiree Claudia Booth
5/1/17,Dora Kiara Pearson,DKP0403,Dora.Kiara.Pearson@dtaa.com,TestEngineer,Edan Quinn Randolph
5/1/17,Kyle Ashton James,KAJ0233,Kyle.Ashton.James@dtaa.com,MechanicalEngineer,Benjamin Gannon Rodriquez
5/1/17,Stephen Nissim Graves,SNG0943,Stephen.Nissim.Graves@dtaa.com,HumanResourceSpecialist,Benjamin Griffin Mclaughlin
5/1/17,Rhiannon Daphne Alston,RDA0843,Rhiannon.Daphne.Alston@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Nelle Jade Mcdowell,NJM0628,Nelle.Jade.Mcdowell@dtaa.com,Technician,Amethyst Suki Norris
5/1/17,Caleb Leroy Mccoy,CLM0315,Caleb.Leroy.Mccoy@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Virginia Rama Leach,VRL0117,Virginia.Rama.Leach@dtaa.com,ElectricalEngineer,Ann Hannah Dickerson
5/1/17,Kai Alexandra Carroll,KAC0037,Kai.Alexandra.Carroll@dtaa.com,SecurityGuard,Edward Benjamin Buck
5/1/17,Daniel Phillip Bauer,DPB0652,Daniel.Phillip.Bauer@dtaa.com,ComputerProgrammer,Gabriel Camden Joseph
5/1/17,Brenna Martha Russell,BMR0341,Brenna.Martha.Russell@dtaa.com,AssemblySupervisor,Gisela Jeanette Watkins
5/1/17,Shaeleigh Stella Chambers,SSC0749,Shaeleigh.Stella.Chambers@dtaa.com,Technician,Porter Hop Livingston
5/1/17,George Kaseem Cline,GKC0892,George.Kaseem.Cline@dtaa.com,Scientist,Kasper Thomas Shelton
5/1/17,Lillith Sade England,LSE0108,Lillith.Sade.England@dtaa.com,AdministrativeAssistant,Azalia Inez Benton
5/1/17,Cade Ignatius Mooney,CIM0473,Cade.Ignatius.Mooney@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Wyatt Aristotle Romero,WAR0440,Wyatt.Aristotle.Romero@dtaa.com,ProductionLineWorker,Brenna Martha Russell
5/1/17,Herrod Len Parker,HLP0506,Herrod.Len.Parker@dtaa.com,AssemblySupervisor,Gisela Jeanette Watkins
5/1/17,Yvonne Adena Porter,YAP0560,Yvonne.Adena.Porter@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Angelica Shelly Ortega,ASO0737,Angelica.Shelly.Ortega@dtaa.com,Technician,Porter Hop Livingston
5/1/17,Emerald Glenna Lester,EGL0836,Emerald.Glenna.Lester@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Dieter Kendall Shaffer,DKS0893,Dieter.Kendall.Shaffer@dtaa.com,Mathematician,Kasper Thomas Shelton
5/1/17,Joshua Taylor Sims,JTS0917,Joshua.Taylor.Sims@dtaa.com,ProductionLineWorker,Theodore Upton Barry
5/1/17,Cullen Arden Wolf,CAW0115,Cullen.Arden.Wolf@dtaa.com,IndustrialEngineer,Desiree Claudia Booth
5/1/17,Jennifer Teagan Colon,JTC0313,Jennifer.Teagan.Colon@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Ross Tanner Clements,RTC0816,Ross.Tanner.Clements@dtaa.com,ProductionLineWorker,Hector Davis Ellison
5/1/17,Omar Christopher Calderon,OCC0316,Omar.Christopher.Calderon@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Samuel Tad Acevedo,STA0107,Samuel.Tad.Acevedo@dtaa.com,ElectricalEngineer,Melissa Ruby Knight
5/1/17,Beck Colin Dean,BCD0482,Beck.Colin.Dean@dtaa.com,Technician,William Vernon Booth
5/1/17,Colby Howard Petersen,CHP0446,Colby.Howard.Petersen@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Lamar Oleg Donaldson,LOD0682,Lamar.Oleg.Donaldson@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Joseph Colorado Lester,JCL0430,Joseph.Colorado.Lester@dtaa.com,ProductionLineWorker,Brenna Martha Russell
5/1/17,Urielle Alexis Bartlett,UAB0016,Urielle.Alexis.Bartlett@dtaa.com,AdministrativeAssistant,Benjamin Griffin Mclaughlin
5/1/17,Uta Jayme Brennan,UJB0444,Uta.Jayme.Brennan@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Ezra Chadwick Sargent,ECS0954,Ezra.Chadwick.Sargent@dtaa.com,ManagementTrainer,Sharon Montana Barnett
5/1/17,Shoshana Portia Mendoza,SPM0388,Shoshana.Portia.Mendoza@dtaa.com,HardwareEngineer,Grady Calvin Morin
5/1/17,Joy Brynne Reese,JBR0891,Joy.Brynne.Reese@dtaa.com,Physicist,Kasper Thomas Shelton
5/1/17,Chancellor Roth Manning,CRM0666,Chancellor.Roth.Manning@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Odysseus Finn Shepherd,OFS0338,Odysseus.Finn.Shepherd@dtaa.com,Manager,Vaughan Emery Paul
5/1/17,Zeus Edward Dawson,ZED0676,Zeus.Edward.Dawson@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Christopher Murphy Dodson,CMD0693,Christopher.Murphy.Dodson@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Amaya Amy Patterson,AAP0946,Amaya.Amy.Patterson@dtaa.com,HumanResourceSpecialist,Benjamin Griffin Mclaughlin
5/1/17,Joel Ezra Parks,JEP0793,Joel.Ezra.Parks@dtaa.com,ProductionLineWorker,Hector Davis Ellison
5/1/17,Brenden Rahim Sweeney,BRS0802,Brenden.Rahim.Sweeney@dtaa.com,ProductionLineWorker,Hector Davis Ellison
5/1/17,Irene Beatrice Cotton,IBC0664,Irene.Beatrice.Cotton@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Paki Jason Emerson,PJE0714,Paki.Jason.Emerson@dtaa.com,Salesman,Castor Chaim Combs
5/1/17,Autumn Sara Snider,ASS0569,Autumn.Sara.Snider@dtaa.com,Salesman,Nicole Maris Valentine
5/1/17,Roanna Jillian Johnson,RJJ0788,Roanna.Jillian.Johnson@dtaa.com,SoftwareEngineer,India Karina Todd
5/1/17,Griffin Erich Underwood,GEU0919,Griffin.Erich.Underwood@dtaa.com,ProductionLineWorker,Theodore Upton Barry
5/1/17,Uta Jamalia Bullock,UJB0529,Uta.Jamalia.Bullock@dtaa.com,ComputerProgrammer,Chava Ursa Dotson
5/1/17,Salvador Quinn Price,SQP0157,Salvador.Quinn.Price@dtaa.com,Statistician,Josephine Sylvia Parsons
5/1/17,Cyrus Jin Park,CJP0221,Cyrus.Jin.Park@dtaa.com,Physicist,Evelyn Xena Santana
5/1/17,Sarah Penelope Duffy,SPD0384,Sarah.Penelope.Duffy@dtaa.com,SystemsEngineer,Grady Calvin Morin
5/1/17,Vance Joshua Booth,VJB0695,Vance.Joshua.Booth@dtaa.com,Salesman,Castor Chaim Combs
5/1/17,Palmer Nathaniel Church,PNC0141,Palmer.Nathaniel.Church@dtaa.com,Manager,Buffy Meredith Giles
5/1/17,Beck Cain Marsh,BCM0382,Beck.Cain.Marsh@dtaa.com,SystemsEngineer,Grady Calvin Morin
5/1/17,Vera Nicole Hardin,VNH0910,Vera.Nicole.Hardin@dtaa.com,SoftwareEngineer,Zelenia Charlotte Lamb
5/1/17,Wing Aidan Waters,WAW0242,Wing.Aidan.Waters@dtaa.com,ElectricalEngineer,Jolene Martha Blake
5/1/17,Adele Carol Banks,ACB0393,Adele.Carol.Banks@dtaa.com,SystemsEngineer,Grady Calvin Morin
5/1/17,Castor Cruz Curtis,CCC0192,Castor.Cruz.Curtis@dtaa.com,Statistician,Lana Uma Alexander
5/1/17,James Harrison Wynn,JHW0820,James.Harrison.Wynn@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Hector Martin Daugherty,HMD0974,Hector.Martin.Daugherty@dtaa.com,ElectricalEngineer,Ann Hannah Dickerson
5/1/17,Ginger Lana Watts,GLW0278,Ginger.Lana.Watts@dtaa.com,ProductionLineWorker,Nadine Anjolie Gregory
5/1/17,Kathleen Molly Hunter,KMH0307,Kathleen.Molly.Hunter@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Melissa Zelenia Lindsey,MZL0458,Melissa.Zelenia.Lindsey@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Chandler Erasmus Bradford,CEB0158,Chandler.Erasmus.Bradford@dtaa.com,AdministrativeAssistant,Perry Reese Morton
5/1/17,Avram Nasim Roach,ANR0792,Avram.Nasim.Roach@dtaa.com,ProductionLineWorker,Hector Davis Ellison
5/1/17,Walter Moses Noble,WMN0451,Walter.Moses.Noble@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Lila Brooke Mann,LBM0101,Lila.Brooke.Mann@dtaa.com,ElectricalEngineer,Melissa Ruby Knight
5/1/17,Jane Amela Richards,JAR0172,Jane.Amela.Richards@dtaa.com,AdministrativeAssistant,Gisela Kelsie Yates
5/1/17,Dorian Samson Randall,DSR0228,Dorian.Samson.Randall@dtaa.com,SoftwareEngineer,Carl Scott Hooper
5/1/17,Nichole Maisie Leach,NML0829,Nichole.Maisie.Leach@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Gareth Galvin Hendricks,GGH0657,Gareth.Galvin.Hendricks@dtaa.com,SoftwareEngineer,Gabriel Camden Joseph
5/1/17,Clinton Quinn Cameron,CQC0853,Clinton.Quinn.Cameron@dtaa.com,Technician,Hunter Stephen Slater
5/1/17,Lev Baxter Cabrera,LBC0918,Lev.Baxter.Cabrera@dtaa.com,ProductionLineWorker,Theodore Upton Barry
5/1/17,Ira Jared Mckenzie,IJM0436,Ira.Jared.Mckenzie@dtaa.com,ProductionLineWorker,Brenna Martha Russell
5/1/17,Kyle Troy Hull,KTH0256,Kyle.Troy.Hull@dtaa.com,MaterialsEngineer,Anastasia Ava Curry
5/1/17,Kendall Imani Lancaster,KIL0618,Kendall.Imani.Lancaster@dtaa.com,Technician,Amethyst Suki Norris
5/1/17,Elmo Dale Patterson,EDP0470,Elmo.Dale.Patterson@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Cyrus Macaulay Middleton,CMM0300,Cyrus.Macaulay.Middleton@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Harper Herrod Baldwin,HHB0090,Harper.Herrod.Baldwin@dtaa.com,SystemsEngineer,Evan Bevis Colon
5/1/17,Octavia Claudia Bell,OCB0146,Octavia.Claudia.Bell@dtaa.com,AdministrativeStaff,Fay Tatum Pierce
5/1/17,Burton Isaiah Blevins,BIB0407,Burton.Isaiah.Blevins@dtaa.com,ElectricalEngineer,Edan Quinn Randolph
5/1/17,Norman Leo Pierce,NLP0555,Norman.Leo.Pierce@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Chaney Amir Ross,CAR0784,Chaney.Amir.Ross@dtaa.com,SoftwareEngineer,India Karina Todd
5/1/17,Britanni Josephine Garrett,BJG0097,Britanni.Josephine.Garrett@dtaa.com,ElectricalEngineer,Evan Bevis Colon
5/1/17,Diana Alea Dominguez,DAD0916,Diana.Alea.Dominguez@dtaa.com,ProductionLineWorker,Theodore Upton Barry
5/1/17,Odysseus Plato Reeves,OPR0416,Odysseus.Plato.Reeves@dtaa.com,ProductionLineWorker,Brenna Martha Russell
5/1/17,Xander Byron Walter,XBW0181,Xander.Byron.Walter@dtaa.com,Technician,Gisela Kelsie Yates
5/1/17,Quintessa Kaye Walter,QKW0826,Quintessa.Kaye.Walter@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Macy Imani Mclean,MIM0352,Macy.Imani.Mclean@dtaa.com,Mathematician,Haviva Jada Molina
5/1/17,Warren Louis Mayo,WLM0720,Warren.Louis.Mayo@dtaa.com,Salesman,Castor Chaim Combs
5/1/17,Wendy Stacy Norman,WSN0932,Wendy.Stacy.Norman@dtaa.com,ProductionLineWorker,Theodore Upton Barry
5/1/17,Jaime Blaine Robbins,JBR0333,Jaime.Blaine.Robbins@dtaa.com,Technician,Gisela Kelsie Yates
5/1/17,Buffy Imogene Robles,BIR0678,Buffy.Imogene.Robles@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Ivory Ann Shelton,IAS0296,Ivory.Ann.Shelton@dtaa.com,ProductionLineWorker,Nadine Anjolie Gregory
5/1/17,Ezra Reuben Warner,ERW0745,Ezra.Reuben.Warner@dtaa.com,Technician,Porter Hop Livingston
5/1/17,Lee Yen Frazier,LYF0587,Lee.Yen.Frazier@dtaa.com,Salesman,Nicole Maris Valentine
5/1/17,Melanie Iris Kaufman,MIK0681,Melanie.Iris.Kaufman@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Jane Odessa Mccullough,JOM0175,Jane.Odessa.Mccullough@dtaa.com,Technician,Gisela Kelsie Yates
5/1/17,Lane Jonathan Bridges,LJB0106,Lane.Jonathan.Bridges@dtaa.com,TestEngineer,Melissa Ruby Knight
5/1/17,Cora Rose Graves,CRG0324,Cora.Rose.Graves@dtaa.com,Technician,Gisela Kelsie Yates
5/1/17,Gisela Eleanor Carroll,GEC0280,Gisela.Eleanor.Carroll@dtaa.com,ProductionLineWorker,Nadine Anjolie Gregory
5/1/17,Magee Kane Delgado,MKD0730,Magee.Kane.Delgado@dtaa.com,Technician,Porter Hop Livingston
5/1/17,Ivan Avram Hanson,IAH0365,Ivan.Avram.Hanson@dtaa.com,SoftwareEngineer,Odysseus Finn Shepherd
5/1/17,Jackson Theodore Sharp,JTS0619,Jackson.Theodore.Sharp@dtaa.com,Technician,Amethyst Suki Norris
5/1/17,Meredith Carly Richardson,MCR0951,Meredith.Carly.Richardson@dtaa.com,TechnicalTrainer,Sharon Montana Barnett
5/1/17,Amelia Justina Horn,AJH0410,Amelia.Justina.Horn@dtaa.com,MechanicalEngineer,Edan Quinn Randolph
5/1/17,Robert Cooper Holloway,RCH0842,Robert.Cooper.Holloway@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Joel Brenden Vasquez,JBV0604,Joel.Brenden.Vasquez@dtaa.com,Technician,Amethyst Suki Norris
5/1/17,Britanney Willa Wallace,BWW0834,Britanney.Willa.Wallace@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,George Rahim Cross,GRC0025,George.Rahim.Cross@dtaa.com,ComputerTrainer,Sharon Montana Barnett
5/1/17,Bell Zoe Terry,BZT0160,Bell.Zoe.Terry@dtaa.com,AdministrativeAssistant,Hanna Miranda Lindsay
5/1/17,Cynthia Blythe Jenkins,CBJ0373,Cynthia.Blythe.Jenkins@dtaa.com,SoftwareEngineer,Odysseus Finn Shepherd
5/1/17,Mariko Zephr Page,MZP0236,Mariko.Zephr.Page@dtaa.com,MechanicalEngineer,Benjamin Gannon Rodriquez
5/1/17,Warren Bruno Yang,WBY0542,Warren.Bruno.Yang@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Olga Jane Bonner,OJB0082,Olga.Jane.Bonner@dtaa.com,ElectricalEngineer,Jolene Martha Blake
5/1/17,Lawrence Mark Harrington,LMH0724,Lawrence.Mark.Harrington@dtaa.com,Technician,Porter Hop Livingston
5/1/17,Tad Gabriel Mays,TGM0589,Tad.Gabriel.Mays@dtaa.com,Salesman,Nicole Maris Valentine
5/1/17,Germaine Cameran Irwin,GCI0248,Germaine.Cameran.Irwin@dtaa.com,ElectricalEngineer,Jolene Martha Blake
5/1/17,Blaine Nora Brown,BNB0478,Blaine.Nora.Brown@dtaa.com,Technician,William Vernon Booth
5/1/17,Laith Dante Forbes,LDF0262,Laith.Dante.Forbes@dtaa.com,ComputerScientist,Evan Bevis Colon
5/1/17,Natalie Kendall Riggs,NKR0864,Natalie.Kendall.Riggs@dtaa.com,Technician,Hunter Stephen Slater
5/1/17,Barbara Jamalia Hahn,BJH0243,Barbara.Jamalia.Hahn@dtaa.com,ElectricalEngineer,Jolene Martha Blake
5/1/17,Honorato Salvador Morris,HSM0733,Honorato.Salvador.Morris@dtaa.com,Technician,Porter Hop Livingston
5/1/17,Sade Lavinia Colon,SLC0113,Sade.Lavinia.Colon@dtaa.com,AdministrativeAssistant,Desiree Claudia Booth
5/1/17,Francesca Aimee Mendoza,FAM0455,Francesca.Aimee.Mendoza@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Hiram Sawyer Sykes,HSS0018,Hiram.Sawyer.Sykes@dtaa.com,HumanResourceSpecialist,Benjamin Griffin Mclaughlin
5/1/17,Timothy Deacon Bates,TDB0268,Timothy.Deacon.Bates@dtaa.com,ElectricalEngineer,Melissa Ruby Knight
5/1/17,Ciara Wynne Acevedo,CWA0310,Ciara.Wynne.Acevedo@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Joan Fiona Mercer,JFM0703,Joan.Fiona.Mercer@dtaa.com,Salesman,Castor Chaim Combs
5/1/17,Marny Scarlett Dean,MSD0674,Marny.Scarlett.Dean@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Guy Quamar Griffin,GQG0464,Guy.Quamar.Griffin@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Octavia Ella Murray,OEM0048,Octavia.Ella.Murray@dtaa.com,Scientist,Jena Vanna White
5/1/17,Uriel Kermit Wall,UKW0675,Uriel.Kermit.Wall@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Hamilton Donovan Waller,HDW0495,Hamilton.Donovan.Waller@dtaa.com,Technician,William Vernon Booth
5/1/17,Taylor Brady House,TBH0308,Taylor.Brady.House@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Kaden Tarik Giles,KTG0001,Kaden.Tarik.Giles@dtaa.com,President,
5/1/17,Garrett Armando Porter,GAP0417,Garrett.Armando.Porter@dtaa.com,ProductionLineWorker,Brenna Martha Russell
5/1/17,Eden Ahmed Fitzgerald,EAF0790,Eden.Ahmed.Fitzgerald@dtaa.com,ProductionLineWorker,Hector Davis Ellison
5/1/17,Quon Rana Flynn,QRF0629,Quon.Rana.Flynn@dtaa.com,LabManager,Jena Vanna White
5/1/17,Jolene Cameron Jacobs,JCJ0477,Jolene.Cameron.Jacobs@dtaa.com,Technician,William Vernon Booth
5/1/17,Venus Bethany Macdonald,VBM0960,Venus.Bethany.Macdonald@dtaa.com,IndustrialEngineer,Desiree Claudia Booth
5/1/17,Sage Hanae Long,SHL0395,Sage.Hanae.Long@dtaa.com,TestEngineer,Edan Quinn Randolph
5/1/17,Albert Colt Wiggins,ACW0546,Albert.Colt.Wiggins@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Bo Mira Dillard,BMD0342,Bo.Mira.Dillard@dtaa.com,Manager,Perry Reese Morton
5/1/17,Jaden Alisa Waller,JAW0168,Jaden.Alisa.Waller@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Barclay Adrian Weiss,BAW0461,Barclay.Adrian.Weiss@dtaa.com,Salesman,Bo Mira Dillard
5/1/17,Cameron Armando Witt,CAW0771,Cameron.Armando.Witt@dtaa.com,Physicist,Emmanuel Casey Wiggins
5/1/17,Orson Abbot Walker,OAW0299,Orson.Abbot.Walker@dtaa.com,Salesman,Hanna Miranda Lindsay
5/1/17,Emerald Nomlanga Wilkerson,ENW0086,Emerald.Nomlanga.Wilkerson@dtaa.com,MaterialsEngineer,Anastasia Ava Curry
5/1/17,Jack Nicolas Christensen,JNC0320,Jack.Nicolas.Christensen@dtaa.com,Technician,Gisela Kelsie Yates
5/1/17,Bevis Dante Mayo,BDM0385,Bevis.Dante.Mayo@dtaa.com,ElectricalEngineer,Grady Calvin Morin
5/1/17,Joelle Molly Mccarty,JMM0886,Joelle.Molly.Mccarty@dtaa.com,Scientist,Kasper Thomas Shelton
5/1/17,Halee Tallulah Wynn,HTW0794,Halee.Tallulah.Wynn@dtaa.com,ProductionLineWorker,Hector Davis Ellison
5/1/17,Sloane Lacey Mcmahon,SLM0993,Sloane.Lacey.Mcmahon@dtaa.com,PurchasingClerk,Jayme Adrienne Jarvis
5/1/17,Melyssa Deborah Spence,MDS0121,Melyssa.Deborah.Spence@dtaa.com,MechanicalEngineer,Ann Hannah Dickerson
5/1/17,Perry Deacon Harding,PDH0697,Perry.Deacon.Harding@dtaa.com,Salesman,Castor Chaim Combs
5/1/17,Dean Harper Witt,DHW0130,Dean.Harper.Witt@dtaa.com,ProductionLineWorker,Nadine Anjolie Gregory
5/1/17,Rachel Jeanette Levine,RJL0683,Rachel.Jeanette.Levine@dtaa.com,ProductionLineWorker,Abraham Perry Reyes
5/1/17,Carson Amal Orr,CAO0899,Carson.Amal.Orr@dtaa.com,SoftwareEngineer,Zelenia Charlotte Lamb
5/1/17,Dane Vladimir Schmidt,DVS0259,Dane.Vladimir.Schmidt@dtaa.com,ComputerScientist,Evan Bevis Colon
5/1/17,Perry Reese Morton,PRM0153,Perry.Reese.Morton@dtaa.com,Director,Jerome Alec Wallace
5/1/17,Ivana Cecilia Patton,ICP0596,Ivana.Cecilia.Patton@dtaa.com,Salesman,Nicole Maris Valentine
5/1/17,Holmes Castor Hanson,HCH0981,Holmes.Castor.Hanson@dtaa.com,Engineer,Suki Ginger Estes
5/1/17,Minerva Jocelyn Buckner,MJB0540,Minerva.Jocelyn.Buckner@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Chandler Robert Warner,CRW0064,Chandler.Robert.Warner@dtaa.com,SoftwareEngineer,Carl Scott Hooper
5/1/17,Karleigh Gemma Morales,KGM0616,Karleigh.Gemma.Morales@dtaa.com,Technician,Amethyst Suki Norris
5/1/17,Chancellor Rigel William,CRW0908,Chancellor.Rigel.William@dtaa.com,SoftwareEngineer,Zelenia Charlotte Lamb
5/1/17,Beau Giacomo Chang,BGC0538,Beau.Giacomo.Chang@dtaa.com,SoftwareEngineer,Chava Ursa Dotson
5/1/17,Yvonne Stacy Jordan,YSJ0565,Yvonne.Stacy.Jordan@dtaa.com,ProductionLineWorker,Herrod Len Parker
5/1/17,Lucian Rajah Lloyd,LRL0873,Lucian.Rajah.Lloyd@dtaa.com,Technician,Hunter Stephen Slater
5/1/17,Jaden Lara Higgins,JLH0275,Jaden.Lara.Higgins@dtaa.com,ElectricalEngineer,Melissa Ruby Knight
5/1/17,Jolie Uta Cummings,JUC0443,Jolie.Uta.Cummings@dtaa.com,ProductionLineWorker,Brenna Martha Russell
5/1/17,Levi Keegan Foley,LKF0701,Levi.Keegan.Foley@dtaa.com,Salesman,Castor Chaim Combs
5/1/17,Cole Dorian Gibbs,CDG0487,Cole.Dorian.Gibbs@dtaa.com,Technician,William Vernon Booth
5/1/17,Eve Skyler Nelson,ESN0827,Eve.Skyler.Nelson@dtaa.com,Salesman,Dennis Carson Mendoza
5/1/17,Lester Thane Johns,LTJ0022,Lester.Thane.Johns@dtaa.com,HumanResourceSpecialist,Ryder Ivan Bowers
5/1/17,Joshua Jamal Bowen,JJB0986,Joshua.Jamal.Bowen@dtaa.com,AdministrativeStaff,Fay Tatum Pierce
5/1/17,Rinah Kiayada Oconnor,RKO0962,Rinah.Kiayada.Oconnor@dtaa.com,IndustrialEngineer,Desiree Claudia Booth
